Company name_1,Status_1,Year_1,Current assets_1,Cost goods sold_1,DEP and AMO_1,EBITDA_1,Inventory_1,Net income_1,Total Receivables_1,Market value_1,Net sales_1,Total assets_1,Long-term debt_1,EBIT_1,Gross Profit_1,Current Liabilities _1,Retained Earnings_1,Total Revenue_1,Total Liabilities_1,Operating Expenses_1,Current assets_2,Cost goods sold_2,DEP and AMO_2,EBITDA_2,Inventory_2,Net income_2,Total Receivables_2,Market value_2,Net sales_2,Total assets_2,Long-term debt_2,EBIT_2,Gross Profit_2,Current Liabilities _2,Retained Earnings_2,Total Revenue_2,Total Liabilities_2,Operating Expenses_2,Current assets_3,Cost goods sold_3,DEP and AMO_3,EBITDA_3,Inventory_3,Net income_3,Total Receivables_3,Market value_3,Net sales_3,Total assets_3,Long-term debt_3,EBIT_3,Gross Profit_3,Current Liabilities _3,Retained Earnings_3,Total Revenue_3,Total Liabilities_3,Operating Expenses_3
C_7038,alive,2016,333.573,33.686,11.509,-157.507,6.833,-167.211,8.526,1472.753,99.376,377.04,6.333,-169.016,65.69,30.692,-746.239,99.376,41.745,256.883,487.216,63.641,15.555,-102.755,26.027,-114.397,28.319,6330.9124,265.989,598.56,5.569,-118.31,202.348,68.124,-861.364,265.989,78.142,368.744,1228.067,94.898,23.084,-136.387,39.148,-175.149,45.839,7773.4783,454.462,1524.022,689.822,-159.471,359.564,136.59,-1037.185,454.462,843.081,590.849
C_7039,alive,2016,12.251,2.077,1.109,-19.721,1.451,-32.048,0.576,15.2556,6.024,27.145,8.25,-20.83,3.947,3.334,-214.02,6.024,11.817,25.745,8.662,3.947,0.859,-7.853,1.766,-10.668,1.681,8.9555,8.842,23.139,9.16,-8.712,4.895,6.615,-224.688,8.842,15.793,16.695,10.797,5.748,0.709,3.189,1.148,-11.409,1.708,7.1454,16.6,11.756,2.671,2.48,10.852,1.911,-235.867,16.6,4.599,13.411
C_704,alive,2004,139.453,361.026,44.904,150.089,16.984,55.115,85.597,984.6997,798.487,573.777,96.3,105.185,437.461,169.569,485.825,798.487,299.186,648.398,154.575,453.422,53.808,183.183,20.397,75.478,87.318,1022.72,982.909,819.849,250.116,129.375,529.487,206.113,542.147,982.909,498.907,799.726,160.809,480.692,56.22,198.457,19.565,68.098,90.723,1293.7544,1050.179,793.067,211.054,142.237,569.487,227.161,591.021,1050.179,480.492,851.722
C_7040,alive,2003,227.192,224.266,12.61,124.58,84.239,57.452,103.565,959.805,526.391,611.659,274.008,111.97,302.125,94.496,132.668,526.391,403.674,401.811,254.707,242.83,14.593,128.942,93.689,62.112,104.148,1167.0248,573.976,646.558,219.589,114.349,331.146,93.292,204.562,573.976,347.786,445.034,283.961,268.686,17.639,146.694,92.84,76.685,112.5,1679.6241,649.666,750.418,211.099,129.055,380.98,92.494,283.301,649.666,348.265,502.972
C_7041,alive,2009,2.605,3.808,0.471,1.427,0.0,0.286,2.019,6.2621,11.475,15.903,0.0,0.956,7.667,4.163,0.88,11.475,4.163,10.048,1.246,4.321,1.414,0.301,0.0,-0.944,0.656,8.1314,9.549,13.119,0.559,-1.113,5.228,1.801,-0.094,9.549,2.36,9.248,0.567,1.628,1.554,-0.203,0.0,-9.662,0.279,1.2221,4.433,2.946,0.412,-1.757,2.805,1.348,-9.795,4.433,1.76,4.636
C_7042,alive,2015,227.034,366.355,3.557,58.26,0.0,30.443,97.807,564.4478,598.521,422.238,0.0,54.703,232.166,70.884,317.16,598.521,79.589,540.261,166.845,362.086,3.452,41.754,0.0,18.651,100.121,372.2581,583.411,364.128,48.0,38.302,221.325,71.771,320.628,583.411,125.986,541.657,194.881,408.074,6.389,51.013,0.0,18.826,131.181,526.3731,654.129,432.674,63.0,44.624,246.055,94.524,325.356,654.129,163.849,603.116
C_7043,alive,2002,68.913,96.816,6.963,-7.386,1.893,-13.385,31.088,212.7422,140.15,143.307,0.0,-14.349,43.334,17.365,24.038,140.15,19.573,147.536,65.596,79.864,6.231,-1.74,2.729,-6.361,22.365,378.9503,119.653,142.553,5.019,-7.971,39.789,15.095,17.508,119.653,22.053,121.393,55.345,86.119,6.397,-1.933,3.207,-12.95,30.017,254.1739,134.803,126.142,0.0,-8.33,48.684,14.447,4.31,134.803,16.608,136.736
C_7044,alive,2002,93.645,2.079,0.879,15.187,0.0,13.35,11.963,379.5608,52.524,96.417,0.003,14.308,50.445,37.535,-3.962,52.524,43.968,37.337,106.86,1.681,1.146,9.856,0.0,8.67,11.444,259.539,48.5,110.544,0.0,8.71,46.819,40.646,4.708,48.5,46.728,38.644,101.627,4.099,5.803,-10.097,3.272,-9.533,29.939,197.0214,58.033,192.908,0.0,-15.9,53.934,68.107,-4.825,58.033,87.709,68.13
C_7045,alive,2001,276.485,776.295,32.29,112.018,0.0,29.681,218.393,740.1142,958.956,650.845,261.649,79.728,182.661,149.736,4.03,958.956,411.385,846.938,346.893,922.553,25.836,127.279,0.0,44.231,233.105,629.6592,1126.559,739.059,230.747,101.443,204.006,216.272,49.768,1126.559,447.019,999.28,485.066,1115.757,34.957,185.171,0.0,74.471,230.171,1664.1253,1396.773,1078.998,357.236,150.214,281.016,296.686,126.634,1396.773,653.922,1211.602
C_7046,alive,2016,952.978,240.578,24.002,272.923,27.131,189.682,247.415,7647.4299,1079.874,1396.151,0.0,248.921,839.296,354.335,130.51,1079.874,400.762,806.951,1157.003,318.727,37.739,391.35,31.688,231.418,322.825,17784.0876,1473.413,1777.856,0.0,353.611,1154.686,497.816,263.927,1473.413,627.486,1082.063,1302.479,463.898,54.727,521.291,55.641,400.235,439.009,16707.9065,1966.492,2052.458,0.0,466.564,1502.594,692.073,375.369,1966.492,799.567,1445.201
C_7047,alive,2013,78.351,61.623,4.898,13.864,24.884,13.418,26.52,151.1518,120.01,118.511,0.0,8.966,58.387,18.643,-10.869,120.01,21.31,106.146,92.68,62.219,6.346,20.309,24.642,9.93,20.763,240.5683,136.022,128.381,0.0,13.963,73.803,19.08,-4.184,136.022,20.92,115.713,93.317,60.54,5.567,23.72,23.229,12.35,27.716,257.9038,143.978,132.311,0.0,18.153,83.438,18.939,6.042,143.978,22.915,120.258
C_7048,alive,2004,2.84,0.272,0.128,-3.576,0.0,-3.607,0.036,5.0181,0.759,3.003,0.0,-3.704,0.487,0.647,-34.248,0.759,0.647,4.335,4.027,0.691,0.218,-2.666,0.04,-2.981,0.543,12.3519,0.981,9.119,0.005,-2.884,0.29,0.719,-37.329,0.981,0.779,3.647,3.011,2.061,0.239,-4.189,0.0,-4.233,0.681,9.2148,1.949,8.253,0.0,-4.428,-0.112,1.205,-41.743,1.949,1.244,6.138
C_7049,alive,2008,1235.496,2233.03,269.171,679.744,233.168,56.248,239.887,1178.3279,2989.789,3675.836,1463.643,410.573,756.759,504.153,539.134,2989.789,2639.202,2310.045,1314.565,2120.083,284.168,473.695,269.826,104.433,132.123,3621.8501,2691.159,3799.671,1295.555,189.527,571.076,444.935,633.42,2691.159,2543.388,2217.464,1117.064,2505.501,422.92,415.223,289.027,-166.587,307.682,5452.7178,3010.864,4610.982,1303.852,-7.697,505.363,663.065,403.757,3010.864,2830.52,2595.641
C_705,alive,2010,1.295,10.525,0.008,0.298,0.304,0.189,0.474,16.914,11.487,1.342,0.0,0.29,0.962,1.091,0.17,11.487,1.091,11.189,1.502,11.412,0.006,0.227,0.198,0.101,0.654,16.912,12.407,1.599,0.0,0.221,0.995,1.25,0.271,12.407,1.25,12.18,1.87,8.142,0.02,0.216,0.8,0.082,0.559,8.4559,9.149,2.407,0.335,0.196,1.007,1.642,0.354,9.149,1.977,8.933
C_7050,alive,2006,4.045,0.414,0.159,1.735,0.274,1.255,0.207,21.1989,4.378,4.948,0.0,1.576,3.964,0.363,-4.429,4.378,0.363,2.643,3.997,0.426,0.147,-0.424,0.305,-0.147,0.449,9.5292,2.247,4.89,0.0,-0.571,1.821,0.417,-4.577,2.247,0.417,2.671,7.15,7.713,1.422,-0.99,1.037,-5.607,2.276,54.7961,16.872,53.08,13.967,-2.412,9.159,8.772,-13.556,16.872,22.739,17.862
C_7051,alive,2016,2263.016,1268.98,70.115,694.024,484.821,510.814,527.062,9143.5169,3018.665,4525.133,0.0,623.909,1749.685,782.735,2019.941,3018.665,1107.13,2324.641,2363.925,1223.082,80.758,749.618,517.644,694.955,590.882,11210.4187,3087.004,5010.26,0.0,668.86,1863.922,828.656,2424.919,3087.004,1207.794,2337.386,2665.368,1281.131,86.594,864.937,561.84,694.08,569.833,11996.6705,3347.444,5382.858,0.0,778.343,2066.313,921.313,2719.049,3347.444,1219.884,2482.507
C_7052,alive,2016,734.648,24.283,18.034,-124.691,68.124,-140.111,61.928,7503.5246,418.147,838.396,0.0,-142.725,393.864,148.516,-1067.103,418.147,204.309,542.838,577.061,29.849,24.269,-171.532,59.978,-125.53,84.774,7725.1325,482.25,877.949,0.0,-195.801,452.401,167.129,-1128.734,482.25,200.38,653.782,653.595,44.161,26.032,-207.366,53.239,-222.693,146.281,9080.4449,654.7,1503.329,0.0,-233.398,610.539,225.072,-1324.628,654.7,229.386,862.066
C_7053,failed,2008,141.703,129.453,46.544,143.23,6.678,29.807,22.532,624.7908,326.068,1577.225,990.5,96.686,196.615,88.392,-19.204,326.068,1121.426,182.838,108.528,166.516,75.957,143.665,14.605,-11.995,21.129,407.1535,350.52,1445.257,1018.609,67.708,184.004,56.194,-26.199,350.52,1080.348,206.855,168.538,269.603,86.087,80.916,27.643,-216.662,35.53,291.1773,387.161,1781.785,0.0,-5.171,117.558,1442.593,-240.592,387.161,1449.739,306.245
C_7055,alive,2000,0.177,0.746,0.14,-1.22,0.013,-1.486,0.13,18.198,1.975,0.387,0.0,-1.36,1.229,1.779,-3.55,1.975,1.779,3.195,3.774,1.652,0.242,-4.087,2.96,-6.326,0.06,76.5482,2.664,7.526,0.0,-4.329,1.012,1.249,-6.904,2.664,1.249,6.751,5.277,2.601,0.607,-15.652,3.156,-16.441,0.636,50.5436,3.18,17.201,3.872,-16.259,0.579,3.92,-23.344,3.18,7.792,18.832
C_7056,alive,2016,45.472,54.574,4.254,4.782,19.955,-4.307,15.746,105.0451,104.521,107.765,11.374,0.528,49.947,14.601,-132.688,104.521,35.569,99.739,47.535,52.968,3.759,4.044,21.353,-0.865,16.236,115.5594,101.882,109.354,8.983,0.285,48.914,14.041,-127.643,101.882,28.454,97.838,57.832,51.354,7.807,12.607,25.087,-2.922,21.463,118.8652,120.774,168.613,58.796,4.8,69.42,21.506,-133.421,120.774,85.889,108.167
C_7057,alive,2016,89.599,119.493,2.257,-108.45,0.0,-112.444,1.342,152.4661,11.043,109.68,0.0,-110.707,-108.45,20.036,-815.795,11.043,20.479,119.493,198.023,89.111,4.438,-88.784,0.312,-95.154,0.854,1150.6671,0.327,218.785,0.0,-93.222,-88.784,18.593,-908.206,0.327,19.236,89.111,174.364,147.034,14.483,-138.836,19.022,-158.899,3.704,575.1873,8.198,210.884,100.871,-153.319,-138.836,38.033,-1068.239,8.198,147.819,147.034
C_7058,alive,2008,1.941,26.247,1.477,-25.231,0.0,-30.997,1.114,2.9681,2.392,7.572,0.0,-26.708,-23.855,1.811,-44.945,2.392,2.045,27.623,0.521,2.4,0.649,-2.419,0.0,-2.835,0.119,1.484,1.051,4.134,0.0,-3.068,-1.349,1.194,-47.782,1.051,1.442,3.47,0.463,1.713,0.457,-1.361,0.0,-1.99,0.122,0.376,1.157,2.216,0.0,-1.818,-0.556,1.279,-49.805,1.157,1.548,2.518
C_7059,alive,2000,73.615,54.07,43.795,-69.53,0.0,-132.332,32.962,319.814,52.235,1298.248,98.242,-113.325,-1.835,226.918,-135.648,52.235,331.013,121.765,112.194,120.112,104.053,-102.774,0.0,-309.973,57.192,139.5999,150.91,1445.311,399.334,-206.827,30.798,395.359,-520.261,150.91,831.992,253.684,114.809,105.971,111.4,-47.797,0.0,-1102.51,50.106,24.9291,165.593,534.455,664.298,-159.197,59.622,324.301,-1636.021,165.593,999.248,213.39
C_7060,alive,2015,0.131,0.0,0.122,-0.174,0.0,-0.468,0.009,1.8256,0.069,10.786,0.0,-0.296,0.069,4.458,-8.265,0.069,4.818,0.243,0.022,0.0,0.123,-0.149,0.0,-0.543,0.007,0.5125,0.037,10.533,0.0,-0.272,0.037,4.876,-8.943,0.037,5.243,0.186,0.019,9.353,0.124,-9.466,0.0,-9.925,0.004,0.2242,0.02,1.965,0.0,-9.59,-9.333,5.37,-18.295,0.02,5.772,9.486
C_7061,alive,2004,1273.0,853.0,193.0,291.0,150.0,-90.0,285.0,1783.2122,1912.0,2272.0,420.0,98.0,1059.0,866.0,-7005.0,1912.0,1851.0,1621.0,1117.0,736.0,282.0,244.0,130.0,-8.0,251.0,1890.7475,1676.0,1881.0,372.0,-38.0,940.0,488.0,-7136.0,1676.0,1454.0,1432.0,798.0,711.0,102.0,189.0,116.0,20.0,243.0,2483.7847,1570.0,1497.0,362.0,87.0,859.0,375.0,-7074.0,1570.0,1195.0,1381.0
C_7062,alive,2016,547.897,56.2,1.828,-270.987,4.175,-271.393,7.14,3500.2243,17.331,561.153,0.0,-272.815,-38.869,42.585,-933.873,17.331,42.742,288.318,373.477,93.749,2.713,-293.297,5.248,-289.403,18.43,3746.0152,121.301,384.506,0.0,-296.01,27.552,49.03,-1224.07,121.301,49.221,414.598,526.106,110.022,3.005,-244.439,4.07,-245.192,27.789,2326.1192,223.807,540.202,0.0,-247.444,113.785,59.565,-1469.235,223.807,61.123,468.246
C_7063,alive,2007,148.673,240.137,5.944,27.5,0.0,12.111,79.401,361.839,404.872,275.209,0.0,21.556,164.735,76.18,139.414,404.872,91.477,377.372,207.323,361.445,7.868,57.556,0.0,14.426,127.988,303.3168,616.05,460.951,116.681,49.688,254.605,124.894,152.255,616.05,258.418,558.494,255.829,396.774,6.725,79.105,0.0,40.591,110.945,517.6348,686.438,503.004,76.527,72.38,289.664,155.549,192.95,686.438,251.844,607.333
C_7064,failed,2008,7.269,38.327,0.304,-38.155,0.0,-45.485,0.144,236.9259,0.172,184.024,80.12,-38.459,-38.155,67.448,-96.708,0.172,149.721,38.327,36.688,3.683,2.792,-22.662,0.0,-20.21,33.327,98.2911,2.194,154.192,79.773,-25.454,-1.489,43.111,-109.715,2.194,137.357,24.856,3.654,4.918,1.741,-17.395,0.0,-101.806,0.546,17.5352,4.246,41.839,55.001,-19.136,-0.672,49.371,-215.43,4.246,107.785,21.641
C_7065,alive,2015,0.033,5.375,0.086,-5.158,0.029,-2.302,0.0,14.9425,0.217,0.337,0.0,-5.244,-5.158,0.703,-39.998,0.217,2.505,5.375,0.049,3.741,0.03,-3.704,0.017,-1.646,0.0,0.9164,0.037,0.281,0.0,-3.734,-3.704,1.559,-41.644,0.037,1.559,3.741,1.771,0.008,0.021,-2.575,0.042,-2.932,0.03,22.4336,0.075,2.051,0.0,-2.596,0.067,0.481,-59.264,0.075,0.481,2.65
C_7066,alive,2016,3116.006,1121.495,318.778,749.631,0.0,162.119,1830.088,10563.2303,2949.96,10664.35,4260.827,430.853,1828.465,2851.956,814.513,2949.96,7885.008,2200.329,4303.579,1476.586,451.151,1104.619,0.0,468.425,2761.179,15956.2032,3975.163,12998.069,4559.408,653.468,2498.577,3815.59,1414.753,3975.163,9032.838,2870.544,3376.208,562.701,522.813,1315.968,0.0,452.053,1948.622,16290.6211,3366.366,13230.774,5015.168,793.155,2803.665,3268.62,1756.24,3366.366,9044.431,2050.398
C_7068,alive,2004,126.016,9.868,3.849,-8.552,0.0,-7.246,3.895,546.758,37.792,143.591,0.0,-12.401,27.924,24.812,-468.53,37.792,26.929,46.344,126.311,11.563,5.608,-10.875,0.0,-14.751,17.867,729.0427,61.077,169.752,0.074,-16.483,49.514,43.112,-483.411,61.077,46.214,71.952,129.119,19.811,6.288,-14.542,0.0,-16.069,31.748,813.448,101.726,182.045,0.055,-20.83,81.915,49.074,-499.608,101.726,51.269,116.268
C_7069,failed,2009,285.908,129.555,168.528,130.66,0.0,-48.961,52.551,926.4121,298.49,2803.147,1199.847,-37.868,168.935,312.302,-114.804,298.49,2067.618,167.83,313.989,189.811,245.313,202.118,0.0,-337.549,92.737,858.2263,437.997,3290.102,1857.784,-43.195,248.186,420.128,-457.893,437.997,2897.265,235.879,187.143,176.441,320.89,466.274,0.0,-191.899,70.628,382.4182,687.208,3388.774,1976.157,145.384,510.767,534.615,-655.157,687.208,3106.565,220.934
C_707,alive,2016,2608.0,4765.0,367.0,1578.0,964.0,324.0,999.0,10400.2119,7467.0,11996.0,4120.0,1211.0,2702.0,1964.0,835.0,7467.0,8939.0,5889.0,2073.0,3538.0,273.0,1404.0,841.0,553.0,647.0,13049.1313,5900.0,10090.0,3396.0,1131.0,2362.0,1926.0,1067.0,5900.0,7162.0,4496.0,2223.0,3671.0,260.0,1444.0,925.0,718.0,909.0,17096.1912,6182.0,9839.0,3408.0,1184.0,2511.0,1788.0,1490.0,6182.0,6517.0,4738.0
C_7070,failed,2006,1203.986,2823.354,75.568,-94.08,0.0,-213.44,704.409,1586.5448,3444.003,1939.24,671.49,-169.648,620.649,1037.611,-1451.342,3444.003,2116.541,3538.083,1238.84,2925.666,63.472,-148.451,0.0,-362.723,684.179,608.8915,3455.562,1981.404,970.943,-211.923,529.896,911.892,-1871.721,3455.562,2450.693,3604.013,967.259,2471.662,45.915,192.584,0.0,-32.072,534.751,5.9643,3197.041,1654.915,772.919,146.669,725.379,865.011,-1897.353,3197.041,2201.146,3004.457
C_7072,alive,2005,44.965,3.496,3.608,-19.426,2.248,-22.346,3.765,122.9041,23.906,58.405,0.831,-23.034,20.41,11.969,-158.073,23.906,18.331,43.332,52.932,4.018,4.416,-15.901,3.514,-18.887,4.756,201.6256,28.027,64.234,15.281,-20.317,24.009,13.001,-177.84,28.027,33.096,43.928,47.616,5.469,2.978,-28.256,5.009,-16.849,6.351,421.9463,31.121,69.001,15.865,-31.234,25.652,9.952,-194.307,31.121,39.197,59.377
C_7073,alive,2016,8.535,13.87,0.985,1.621,3.687,0.271,0.019,7.2334,25.505,18.956,4.3,0.636,11.635,1.995,2.762,25.505,7.06,23.884,9.009,15.255,1.006,1.603,3.587,0.475,0.021,8.4462,27.423,20.304,5.07,0.597,12.168,2.145,3.236,27.423,7.971,25.82,9.445,17.005,1.094,1.685,3.81,0.236,0.016,9.8449,29.872,23.267,7.726,0.591,12.867,2.163,3.713,29.872,10.509,28.187
C_7075,alive,2011,10.94,82.192,0.38,-1.151,0.235,-2.332,5.18,26.6732,81.041,15.491,0.0,-1.531,-1.151,6.776,-5.206,81.041,8.235,82.192,15.637,83.947,0.321,0.938,0.259,0.366,7.754,26.6175,84.885,19.897,2.0,0.617,0.938,8.132,-4.84,84.885,12.102,83.947,13.054,94.282,0.21,-0.668,0.307,-2.381,7.342,50.6083,93.614,18.371,2.0,-0.878,-0.668,8.061,-7.221,93.614,12.595,94.282
C_7077,alive,2016,489.977,526.77,118.72,48.839,175.49,-46.39,234.513,2003.586,694.444,1383.898,45.388,-69.881,167.674,107.232,1063.173,694.444,179.591,645.605,455.937,520.755,107.667,38.471,168.285,-84.85,222.066,1445.8187,670.627,1301.511,4.87,-69.196,149.872,115.27,990.13,670.627,168.798,632.156,534.031,831.513,123.53,131.85,209.393,-19.105,293.136,856.3716,1088.133,2003.821,306.177,8.32,256.62,181.034,958.121,1088.133,564.053,956.283
C_7078,alive,2016,46.894,298.206,61.244,-168.061,0.0,-293.494,37.242,173.965,144.903,431.533,832.625,-229.305,-153.303,77.444,-931.38,144.903,918.955,312.964,152.758,70.338,59.5,123.583,0.0,-9.194,47.637,136.9236,209.32,632.254,979.324,64.083,138.982,123.575,-940.574,209.32,1123.095,85.737,228.415,111.948,119.78,551.208,0.0,143.689,97.558,855.0326,678.924,1503.645,830.203,431.428,566.976,231.526,-796.884,678.924,1073.78,127.716
C_7079,failed,2001,40.075,45.752,3.814,9.318,1.6,-0.551,11.323,77.736,59.052,92.755,0.0,5.504,13.3,9.434,-1.574,59.052,11.714,49.734,31.373,57.0,4.795,6.223,2.036,0.395,25.263,69.1551,67.99,101.904,0.046,1.428,10.99,19.355,-1.179,67.99,22.037,61.767,24.081,66.57,5.486,-7.549,0.0,-9.226,20.479,66.8574,65.557,169.906,20.057,-13.035,-1.013,79.117,-10.405,65.557,99.174,73.106
C_708,alive,2016,577.69,988.43,136.983,258.122,187.681,-85.667,257.607,1090.38,1451.223,1581.386,629.239,121.139,462.793,427.954,543.966,1451.223,1443.823,1193.101,592.092,1093.783,126.939,278.968,178.293,7.822,308.258,1500.4671,1607.062,1578.685,566.794,152.029,513.279,474.128,611.219,1607.062,1363.52,1328.094,605.034,1158.902,129.835,320.424,133.111,137.057,369.649,1579.7637,1722.38,1632.867,585.662,190.589,563.478,416.996,731.645,1722.38,1319.491,1401.956
C_7080,alive,2007,188.51,275.626,183.98,406.653,16.257,17.155,134.88,1778.7211,754.945,2784.561,1120.236,222.673,479.319,204.73,409.591,754.945,1713.872,348.292,540.93,308.304,307.969,757.693,24.798,430.812,158.51,1315.607,1135.418,3633.195,1319.811,449.724,827.114,352.252,787.95,1135.418,2149.947,377.725,197.519,264.356,326.041,332.148,26.674,-81.135,127.165,2622.9484,685.416,3663.961,1214.097,6.107,421.06,260.373,705.656,685.416,2033.128,353.268
C_7082,alive,2016,68.086,19.286,31.098,31.122,3.647,-6.243,21.877,52.0457,68.595,196.393,3.75,0.024,49.309,76.1,-538.544,68.595,111.857,37.473,48.693,13.617,17.115,25.348,7.494,-23.875,18.407,69.4805,56.639,160.65,13.0,8.233,43.022,35.848,-546.869,56.639,81.996,31.291,44.355,15.734,14.233,39.746,5.167,-5.216,20.6,54.1642,70.789,132.6,0.0,25.513,55.055,41.891,-569.34,70.789,74.131,31.043
C_7084,failed,2013,1992.7,6179.1,806.8,585.5,506.7,-524.9,557.9,5275.053,7013.7,14133.4,5970.7,-221.3,834.6,1775.5,2030.6,7013.7,10185.5,6428.2,1711.0,5851.0,736.7,714.1,406.5,-787.0,563.1,2102.958,6792.2,13191.1,5965.6,-22.6,941.2,1863.1,805.7,6792.2,10464.6,6078.1,1378.0,5826.8,617.7,-394.0,307.8,-1996.0,248.8,142.08,5609.2,11021.3,385.2,-1011.7,-217.6,7392.3,-1122.3,5609.2,10102.8,6003.2
C_7085,alive,2001,7.768,29.437,2.686,-4.271,0.507,-6.802,0.472,5.825,32.029,21.953,0.335,-6.957,2.592,3.702,-55.058,32.029,4.037,36.3,2.133,29.811,4.352,-9.02,0.409,-15.129,0.428,1.6464,30.593,10.705,0.234,-13.372,0.782,7.042,-70.187,30.593,7.276,39.613,1.377,26.285,2.561,-5.824,0.294,-9.6,0.211,0.659,26.939,6.963,5.701,-8.385,0.654,5.437,-81.582,26.939,11.138,32.763
C_7086,alive,2013,2.197,1.068,0.197,0.143,0.319,-0.169,1.867,3.5215,2.666,4.856,0.858,-0.054,1.598,0.74,-19.224,2.666,3.267,2.523,2.265,0.882,0.195,0.033,0.288,-0.13,1.932,2.4303,2.239,4.843,0.808,-0.162,1.357,0.713,-19.404,2.239,3.123,2.206,2.313,0.837,0.163,-0.093,0.191,-0.245,2.076,2.6618,2.053,4.759,0.299,-0.256,1.216,1.145,-19.622,2.053,3.278,2.146
C_7087,alive,2016,52.155,189.481,1.382,23.683,42.488,16.745,1.116,483.4389,241.33,88.527,0.0,22.301,51.849,17.402,61.959,241.33,23.082,217.647,54.187,206.77,1.526,31.285,38.006,19.3,3.765,440.4473,267.316,95.9,0.0,29.759,60.546,19.361,66.147,267.316,26.296,236.031,64.6,230.473,1.82,37.207,46.77,28.488,4.324,580.4865,298.616,100.88,0.0,35.387,68.143,18.167,71.779,298.616,25.668,261.409
C_7088,alive,2010,2.954,14.9,0.865,1.49,0.329,-3.35,2.198,3.9822,22.122,8.16,0.142,0.625,7.222,18.233,-16.521,22.122,18.375,20.632,3.817,15.49,0.355,0.135,0.301,-1.249,2.712,0.6491,21.208,8.674,0.142,-0.22,5.718,19.669,-17.771,21.208,19.811,21.073,1.881,13.815,0.53,-0.599,0.128,-6.626,1.29,0.9465,18.681,6.066,0.086,-1.129,4.866,23.083,-24.397,18.681,23.169,19.28
C_7089,alive,2007,68.618,146.885,12.55,72.663,0.829,40.18,34.171,1176.8467,338.469,180.543,7.0,60.113,191.584,114.459,34.045,338.469,132.343,265.806,73.845,185.632,17.463,76.228,2.507,37.18,55.812,350.7248,368.824,199.597,85.0,58.765,183.192,102.437,-27.7,368.824,214.092,292.596,75.179,196.269,23.369,89.478,0.532,42.16,56.998,622.691,384.952,203.829,68.0,66.109,188.683,85.916,17.281,384.952,173.254,295.474
C_709,failed,2005,315.353,388.369,7.311,52.853,153.263,23.555,123.058,272.7397,600.285,494.645,94.781,45.542,211.916,98.843,86.967,600.285,248.799,547.432,293.13,395.417,9.201,30.122,146.44,7.286,113.688,240.703,600.463,473.084,88.315,20.921,205.046,95.145,86.839,600.463,212.428,570.341,269.548,375.469,8.641,12.13,142.399,-4.178,93.465,142.828,564.87,459.852,114.895,3.489,189.401,82.801,57.477,564.87,231.815,552.74
C_7091,alive,2013,4023.0,5359.8,182.9,959.2,980.4,501.4,2081.8,12311.118,7126.2,6605.6,1329.8,776.3,1766.4,2614.7,2805.4,7126.2,4269.3,6167.0,4436.4,5799.5,196.7,1268.8,1021.2,699.9,2127.0,10844.631,7942.6,7175.6,1297.2,1072.1,2143.1,2783.6,3160.6,7942.6,4697.9,6673.8,3948.7,4688.3,206.5,910.8,744.6,393.1,1591.1,6579.6131,6362.7,6437.9,1134.1,704.3,1674.4,2343.3,3364.7,6362.7,3907.0,5451.9
C_7092,alive,2015,29.241,36.474,1.098,-11.592,2.434,-12.648,3.193,167.7801,24.882,32.575,0.0,-12.69,-11.592,9.592,-267.512,24.882,13.051,36.474,21.033,33.057,0.741,-10.018,2.335,-10.686,5.352,43.4861,23.039,23.764,0.0,-10.759,-10.018,5.723,-278.175,23.039,8.962,33.057,25.039,29.896,0.757,-0.576,1.579,-1.263,7.13,62.1231,29.32,27.6,0.0,-1.333,-0.576,5.474,-279.527,29.32,8.837,29.896
C_7093,alive,2016,780.1,999.8,104.2,194.2,146.4,72.2,252.6,1892.645,1666.9,1300.2,216.7,90.0,667.1,350.8,668.6,1666.9,595.2,1472.7,792.0,1111.0,92.5,177.3,131.4,48.8,255.2,1791.131,1718.2,1266.7,202.0,84.8,607.2,310.4,715.6,1718.2,526.5,1540.9,739.5,1040.2,122.8,72.9,131.2,-124.1,289.1,1775.5425,1630.3,1499.8,450.7,-49.9,590.1,283.8,607.9,1630.3,770.5,1557.4
C_7094,failed,2005,0.083,4.007,0.005,-3.704,0.0,-3.88,0.06,39.1297,0.303,0.097,0.0,-3.709,-3.704,3.761,-11.533,0.303,3.761,4.007,0.041,3.968,0.006,-3.745,0.0,-3.885,0.0,46.1528,0.223,0.064,0.0,-3.751,-3.745,5.156,-15.418,0.223,5.156,3.968,0.306,4.889,0.006,-4.789,0.0,-5.509,0.0,43.1344,0.1,0.315,0.0,-4.795,-4.789,5.478,-20.927,0.1,5.491,4.889
C_7095,alive,2002,61.904,159.714,15.457,20.96,1.857,-7.321,4.976,29.8,193.473,244.712,110.0,5.503,33.759,21.919,-15.652,193.473,135.364,172.513,45.631,146.049,16.244,12.627,2.222,-17.713,5.247,31.0,170.258,227.563,110.0,-3.617,24.209,22.199,-33.365,170.258,135.928,157.631,27.444,63.829,14.898,16.991,2.499,-12.822,5.223,38.5,171.243,216.958,66.691,2.093,107.414,66.534,-46.187,171.243,181.732,154.252
